Case ID,Variant,Priority,Issue Type,Report Channel,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,Resolution_Time_Hours,Predicted_Duration_Hours,Absolute_Error_Hours
INC8967,Variant 3,High,Incident,App,8,5,1.0,0,40,12,0,6.766666666666667,6.461484060846567,0.30518260582009926
INC8968,Variant 12,High,Bug,Email,6,2,0.0,0,12,8,0,5.45,4.92339753471837,0.5266024652816306
INC8969,Variant 3,Medium,Technical Issue,Email,8,6,1.0,0,48,10,0,15.933333333333334,14.4897375,1.4435958333333332
INC8970,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,9,0,34.983333333333334,29.04402356298135,5.939309770351983
INC8971,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,2,0,10.483333333333333,9.018922909951335,1.464410423381997
INC8972,Variant 8,High,Bug,Website,10,3,0.0,0,30,21,0,8.566666666666666,9.220574523007855,0.6539078563411884
INC8973,Variant 1,High,Bug,Website,6,2,0.0,0,12,21,0,4.816666666666666,4.781310702414869,0.035355964251797545
INC8974,Variant 3,High,Feature Request,Email,8,5,1.0,0,40,15,0,7.316666666666666,7.362207088744591,0.045540422077924525
INC8975,Variant 3,Low,Maintenance,Phone,8,4,1.0,0,32,0,0,31.316666666666666,27.2780306301723,4.038636036494367
INC8976,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,5,0,13.866666666666667,18.84530552449547,4.978638857828802
INC8977,Variant 1,Medium,Service Request,Email,6,3,0.0,0,18,7,0,6.633333333333334,8.659156392218891,2.0258230588855577
INC8978,Variant 3,High,Incident,Email,8,4,1.0,0,32,7,1,8.383333333333333,7.072593819143819,1.310739514189514
INC8979,Variant 8,High,Service Request,Website,10,3,0.0,0,30,17,0,9.916666666666666,9.586853659611991,0.32981300705467476
INC8980,Variant 3,Low,Incident,Email,8,6,1.0,0,48,12,0,21.416666666666668,25.01151383678051,3.594847170113841
INC8981,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,16,1,18.4,21.772916127545294,3.3729161275452952
INC8982,Variant 3,Low,Incident,Website,8,4,1.0,0,32,9,0,28.533333333333335,26.233809964726635,2.2995233686066996
INC8983,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,15,0,17.1,13.992072490352308,3.107927509647693
INC8984,Variant 11,Medium,Feature Request,Email,6,4,0.0,0,24,0,0,9.733333333333333,9.083389253647598,0.649944079685735
INC8985,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,21,1,29.616666666666667,27.469080066570466,2.1475866000962007
INC8986,Variant 1,Low,Bug,Website,6,2,0.0,0,12,8,0,22.366666666666667,19.705966783525124,2.660699883141543
INC8987,Variant 1,High,Bug,Website,6,3,0.0,0,18,8,0,4.5,4.865291411951341,0.3652914119513406
INC8988,Variant 4,Low,Feature Request,Website,7,4,1.0,0,28,9,1,26.433333333333334,27.45852123015872,1.0251878968253862
INC8989,Variant 3,High,Incident,Email,8,5,1.0,0,40,7,0,5.9,7.611509126984131,1.7115091269841303
INC8990,Variant 1,High,Technical Issue,Website,6,3,0.0,0,18,17,0,3.8833333333333333,4.174874549987049,0.29154121665371546
INC8991,Variant 2,Medium,Bug,Website,4,2,0.0,1,8,2,0,3.3333333333333335,4.070444753086419,0.7371114197530857
INC8992,Variant 1,Medium,Incident,Email,6,2,0.0,0,12,3,1,9.466666666666667,9.857457269119777,0.3907906024531105
INC8993,Variant 3,Low,Performance Issue,Website,8,5,1.0,0,40,3,0,27.4,26.78187174445923,0.6181282555407677
INC8994,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,3,0,12.016666666666667,13.256588705584539,1.2399220389178716
INC8995,Variant 3,Medium,Performance Issue,Email,8,4,1.0,0,32,11,1,11.95,12.327357041107042,0.37735704110704305
INC8996,Variant 4,Medium,Bug,Email,7,4,1.0,0,28,5,0,9.983333333333333,11.309996098808599,1.326662765475266
INC8997,Variant 5,High,Bug,Email,12,5,1.0,1,60,4,0,10.283333333333333,9.948231547619047,0.3351017857142864
INC8998,Variant 7,Medium,Bug,Website,15,6,3.0,0,90,10,0,22.433333333333334,22.630003324915833,0.19666999158249965
INC8999,Variant 1,Low,Bug,Website,6,2,0.0,0,12,16,0,14.633333333333333,18.970590991570166,4.337257658236833
INC9000,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,14,1,8.566666666666666,8.575923471958518,0.009256805291851578
INC9001,Variant 11,Medium,Bug,Website,6,3,0.0,0,18,20,1,9.25,9.052150516535939,0.1978494834640614
INC9002,Variant 3,Medium,Feature Request,Website,8,3,1.0,0,24,7,0,13.016666666666667,12.182102873515365,0.8345637931513021
INC9003,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,10,0,8.15,9.219394203776424,1.0693942037764241
INC9004,Variant 4,High,Bug,Phone,7,5,1.0,0,35,21,0,6.5,6.723862235449738,0.22386223544973838
INC9005,Variant 10,Low,Bug,Website,6,3,1.0,1,18,6,0,17.216666666666665,20.771750820721795,3.5550841540551303
INC9006,Variant 1,Medium,Performance Issue,Website,6,2,0.0,0,12,17,1,11.433333333333334,8.26406591356175,3.169267419771584
INC9007,Variant 7,Medium,Bug,Email,15,6,3.0,0,90,16,1,24.65,23.348504861111124,1.3014951388888747
INC9008,Variant 1,High,Bug,Website,6,3,0.0,0,18,20,0,4.433333333333334,4.626032200978033,0.19269886764469923
INC9009,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,2,1,8.533333333333333,9.153928248372,0.6205949150386676
INC9010,Variant 7,Medium,Bug,Website,15,8,3.0,0,120,7,0,23.866666666666667,21.654044993740822,2.212621672925845
INC9011,Variant 10,Medium,Performance Issue,Email,6,3,1.0,1,18,16,1,8.066666666666666,8.864695302718342,0.7980286360516757
INC9012,Variant 1,Low,Bug,Website,6,3,0.0,0,18,14,1,18.55,17.604320695662356,0.945679304337645
INC9013,Variant 3,Low,Performance Issue,Phone,8,5,1.0,0,40,14,1,26.55,27.815211149190326,1.2652111491903248
INC9014,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,20,1,11.25,12.759476222948589,1.5094762229485887
INC9015,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,17,0,11.333333333333334,9.265045278563552,2.0682880547697824
INC9016,Variant 1,Low,Service Request,Website,6,2,0.0,0,12,17,0,16.7,18.238291346770495,1.538291346770496
INC9017,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,16,0,9.866666666666667,9.13256141358953,0.7341052530771375
INC9018,Variant 4,High,Bug,Email,7,5,1.0,0,35,16,0,7.166666666666667,6.61328728354979,0.5533793831168774
INC9019,Variant 3,High,Service Request,Email,8,4,1.0,0,32,23,0,5.233333333333333,6.046908179012349,0.8135748456790157
INC9020,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,10,1,7.683333333333334,9.45186373799263,1.7685304046592965
INC9021,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,1,0,14.516666666666667,12.463785108908876,2.0528815577577912
INC9022,Variant 3,Low,Service Request,Email,8,5,1.0,0,40,20,0,25.966666666666665,25.823925187312696,0.14274147935396897
INC9023,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,4,0,22.85,28.937577667548513,6.087577667548512
INC9024,Variant 3,High,Incident,Email,8,4,1.0,0,32,3,0,8.683333333333334,6.783601502664006,1.8997318306693272
INC9025,Variant 3,High,Incident,Website,8,5,1.0,0,40,23,1,7.983333333333333,7.583996538800705,0.39933679453262805
INC9026,Variant 3,Medium,Incident,Website,8,4,1.0,0,32,14,0,13.733333333333333,13.597932000869493,0.13540133246383945
INC9027,Variant 1,Low,Maintenance,Email,6,3,0.0,0,18,12,0,17.883333333333333,19.18309994588745,1.2997666125541159
INC9028,Variant 1,High,Bug,Website,6,3,0.0,0,18,22,1,4.333333333333333,4.309228550770217,0.02410478256311599
INC9029,Variant 1,High,Performance Issue,Website,6,2,0.0,0,12,8,0,4.4,5.317737147266318,0.917737147266318
INC9030,Variant 3,Medium,Incident,Email,8,5,1.0,0,40,21,0,12.966666666666667,13.221952045254135,0.2552853785874678
INC9031,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,22,1,12.15,13.594052276427288,1.4440522764272874
INC9032,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,4,0,28.866666666666667,26.682892582571757,2.1837740840949103
INC9033,Variant 10,High,Incident,Email,6,4,1.0,1,24,17,0,4.083333333333333,4.415845813291647,0.33251247995831434
INC9034,Variant 8,Medium,Bug,Email,10,3,0.0,0,30,3,0,15.533333333333333,16.65584799983967,1.1225146665063352
INC9035,Variant 1,Medium,Bug,Website,6,2,0.0,0,12,12,0,11.216666666666667,8.886215428861261,2.3304512378054056
INC9036,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,20,0,14.733333333333333,14.015132141010485,0.718201192322848
INC9037,Variant 4,Medium,Service Request,Email,7,4,1.0,0,28,5,0,11.466666666666667,11.972821982492805,0.5061553158261383
INC9038,Variant 6,Low,Incident,Email,10,5,2.0,0,50,7,0,26.25,30.452641997354494,4.202641997354494
INC9039,Variant 7,Medium,Bug,Email,15,7,3.0,0,105,20,0,19.116666666666667,20.567293406593407,1.45062673992674
INC9040,Variant 3,Medium,Incident,Email,8,4,1.0,0,32,7,0,13.783333333333333,13.500326167659496,0.2830071656738369
INC9041,Variant 9,Medium,Performance Issue,Website,10,5,1.0,0,50,23,0,14.583333333333334,16.35568919244335,1.7723558591100161
INC9042,Variant 1,High,Feature Request,Email,6,3,0.0,0,18,16,0,5.266666666666667,4.859414675756343,0.40725199091032405
INC9043,Variant 1,Medium,Bug,Website,6,3,0.0,0,18,1,0,8.133333333333333,8.8355626914207,0.7022293580873669
INC9044,Variant 3,Medium,Feature Request,Website,8,4,1.0,0,32,9,0,14.066666666666666,13.622087981462982,0.44457868520368393
INC9045,Variant 5,Low,Performance Issue,Website,12,5,1.0,1,60,9,1,34.38333333333333,35.19893525132277,0.81560191798944
INC9046,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,1,1,7.35,9.135901866524906,1.785901866524906
INC9047,Variant 3,Medium,Service Request,Email,8,4,1.0,0,32,1,0,12.4,13.666606232193738,1.2666062321937375
INC9048,Variant 3,Low,Performance Issue,Website,8,4,1.0,0,32,12,1,31.5,30.161734353455188,1.3382656465448122
INC9049,Variant 3,Low,Maintenance,Email,8,4,1.0,0,32,8,0,29.433333333333334,29.290844011544003,0.1424893217893306
INC9050,Variant 1,Low,Feature Request,Website,6,2,0.0,0,12,12,0,21.816666666666666,20.05113514109345,1.7655315255732162
INC9051,Variant 3,Low,Service Request,Email,8,5,1.0,0,40,6,1,31.833333333333332,29.845838706155877,1.9874946271774547
INC9052,Variant 3,Medium,Performance Issue,Website,8,5,1.0,0,40,11,0,13.433333333333334,13.97600569100917,0.542672357675837
INC9053,Variant 9,Medium,Feature Request,App,10,4,1.0,0,40,1,1,17.566666666666666,18.00831690917104,0.4416502425043731
INC9054,Variant 2,Medium,Bug,Email,4,2,0.0,1,8,12,0,4.75,4.68632006172839,0.06367993827161023
INC9055,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,14,1,13.7,12.757707542629854,0.9422924573701454
INC9056,Variant 1,Medium,Service Request,Website,6,3,0.0,0,18,16,1,8.35,8.518590414523745,0.16859041452374512
INC9057,Variant 7,Medium,Bug,Email,15,8,3.0,0,120,5,0,22.266666666666666,21.907391560137402,0.35927510652926387
INC9058,Variant 3,Medium,Performance Issue,App,8,4,1.0,0,32,10,0,12.883333333333333,13.628432061996655,0.7450987286633222
INC9060,Variant 3,Medium,Maintenance,Email,8,4,1.0,0,32,1,0,15.9,14.506936624178298,1.3930633758217024
INC9061,Variant 1,Low,Feature Request,Website,6,3,0.0,0,18,20,0,21.15,19.272844689569684,1.8771553104303145
INC9062,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,13,0,15.033333333333333,13.649425772221607,1.3839075611117266
INC9063,Variant 7,Medium,Bug,Email,15,6,3.0,0,90,0,0,24.866666666666667,22.8906425284592,1.9760241382074675
INC9064,Variant 12,Medium,Incident,Email,6,2,0.0,0,12,13,0,6.8,7.648164272147604,0.8481642721476046
INC9065,Variant 1,High,Maintenance,Email,6,3,0.0,0,18,1,0,4.033333333333333,4.7049094928673325,0.6715761595339993
INC9066,Variant 3,Low,Performance Issue,Website,8,3,1.0,0,24,12,0,26.466666666666665,27.437429063220748,0.9707623965540826
INC9067,Variant 1,Low,Service Request,Email,6,2,0.0,0,12,16,1,19.166666666666668,17.286900573192234,1.8797660934744336
INC9068,Variant 1,Medium,Performance Issue,Email,6,3,0.0,0,18,0,1,11.3,10.208688527598941,1.0913114724010597
INC9069,Variant 1,Low,Feature Request,Email,6,3,0.0,0,18,11,0,19.1,18.605418720322877,0.4945812796771243
INC9070,Variant 1,Medium,Technical Issue,Website,6,2,0.0,0,12,12,1,9.15,8.968651669472502,0.18134833052749855
INC9071,Variant 1,High,Bug,Email,6,2,0.0,0,12,4,0,3.6,4.453762004970339,0.8537620049703389
INC9072,Variant 4,High,Feature Request,Website,7,5,1.0,0,35,2,1,5.066666666666666,5.930934455667789,0.864267789001123
INC9073,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,6,0,26.6,27.828773202260695,1.2287732022606939
INC9074,Variant 8,Low,Feature Request,App,10,3,0.0,0,30,19,1,32.9,32.054334920634936,0.8456650793650624
INC9075,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,14,1,8.833333333333334,9.806729417496074,0.97339608416274
INC9076,Variant 3,Medium,Performance Issue,Website,8,6,1.0,0,48,0,1,16.316666666666666,13.954877852136057,2.361788814530609
INC9078,Variant 12,Low,Bug,Website,6,3,0.0,0,18,15,1,17.166666666666668,17.823127072156232,0.6564604054895646
INC9079,Variant 2,Medium,Performance Issue,Email,4,2,0.0,1,8,17,0,6.033333333333333,4.763967724867724,1.269365608465609
INC9080,Variant 5,Medium,Bug,App,12,4,1.0,1,48,3,0,17.166666666666668,17.904518416305912,0.737851749639244
INC9081,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,19,1,3.816666666666667,5.989556350593846,2.172889683927179
INC9082,Variant 1,High,Incident,Website,6,3,0.0,0,18,20,0,4.5,4.2744994248035955,0.22550057519640454
INC9083,Variant 1,Low,Incident,Email,6,3,0.0,0,18,12,0,20.083333333333332,19.19768207872373,0.885651254609602
INC9084,Variant 1,Medium,Incident,Website,6,2,0.0,0,12,10,1,7.883333333333334,9.360609075569489,1.4772757422361549
INC9085,Variant 9,Medium,Bug,Email,10,4,1.0,0,40,15,0,18.9,19.022900330687815,0.12290033068781625
INC9086,Variant 3,Medium,Performance Issue,Website,8,3,1.0,0,24,9,0,12.266666666666667,13.644472835930003,1.3778061692633354
INC9087,Variant 11,Medium,Feature Request,Website,6,3,0.0,0,18,11,0,6.566666666666666,7.876272943722938,1.3096062770562718
INC9088,Variant 3,High,Performance Issue,Email,8,4,1.0,0,32,18,1,7.933333333333334,7.070972361280689,0.8623609720526444
INC9089,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,15,0,13.383333333333333,13.674337690697202,0.2910043573638692
INC9090,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,11,0,32.6,26.80372646111604,5.796273538883963
INC9091,Variant 3,Low,Service Request,Website,8,4,1.0,0,32,17,0,31.1,27.789559696090958,3.3104403039090435
INC9092,Variant 3,Medium,Feature Request,Email,8,5,1.0,0,40,2,0,15.183333333333334,13.670332216267749,1.5130011170655848
INC9093,Variant 1,Low,Service Request,Website,6,3,0.0,0,18,1,0,15.633333333333333,17.26239283493376,1.6290595016004268
INC9094,Variant 12,Low,Technical Issue,Phone,6,3,0.0,0,18,16,0,19.733333333333334,19.24499636844636,0.488336964886976
INC9095,Variant 3,Medium,Service Request,Website,8,5,1.0,0,40,6,0,12.966666666666667,13.00251872363295,0.035852056966282575
INC9096,Variant 1,Medium,Feature Request,Website,6,2,0.0,0,12,19,0,9.783333333333333,9.201099597291929,0.5822337360414043
INC9098,Variant 6,High,Bug,Email,10,5,2.0,0,50,11,1,6.233333333333333,7.530241115520286,1.2969077821869526
INC9099,Variant 3,Medium,Technical Issue,Website,8,5,1.0,0,40,20,0,13.533333333333333,12.999857813093342,0.5334755202399908
INC9100,Variant 3,Medium,Feature Request,Website,8,5,1.0,0,40,2,0,12.766666666666667,12.557786412533734,0.20888025413293398
INC9101,Variant 1,Medium,Maintenance,Website,6,2,0.0,0,12,8,1,10.65,9.542656214927066,1.1073437850729348
INC9102,Variant 4,Medium,Incident,Website,7,4,1.0,0,28,2,0,8.083333333333334,11.971988841097177,3.8886555077638434
INC9103,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,13,0,25.283333333333335,19.78573388848805,5.497599444845285
INC9104,Variant 9,Medium,Incident,Website,10,5,1.0,0,50,20,0,14.666666666666666,16.96190580808081,2.295239141414145
INC9105,Variant 3,Medium,Service Request,Website,8,4,1.0,0,32,6,0,13.533333333333333,12.73453329972496,0.7988000336083729
INC9106,Variant 3,Medium,Technical Issue,Email,8,4,1.0,0,32,14,0,15.8,13.208543921356423,2.591456078643578
INC9107,Variant 6,Medium,Feature Request,Website,10,4,2.0,0,40,4,1,14.55,14.13418494268077,0.4158150573192305
INC9108,Variant 5,High,Service Request,Website,12,4,1.0,1,48,12,0,9.783333333333333,9.553621560846567,0.2297117724867661
INC9109,Variant 3,High,Performance Issue,App,8,4,1.0,0,32,8,1,5.833333333333333,6.584321799342629,0.7509884660092956
INC9110,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,21,0,9.066666666666666,14.043468627670538,4.976801961003872
INC9111,Variant 1,Medium,Feature Request,Website,6,3,0.0,0,18,22,1,8.833333333333334,9.517083671883666,0.6837503385503325
INC9112,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,13,0,9.983333333333333,9.030455248974073,0.9528780843592592
INC9114,Variant 3,High,Performance Issue,Email,8,5,1.0,0,40,6,1,5.95,6.2081821322196316,0.2581821322196314
INC9115,Variant 1,Medium,Performance Issue,Website,6,3,0.0,0,18,10,1,7.816666666666666,9.191956891091031,1.375290224424365
INC9117,Variant 8,Medium,Bug,Email,10,3,0.0,0,30,5,0,17.483333333333334,18.02692509419593,0.5435917608625971
INC9118,Variant 3,Low,Feature Request,Website,8,4,1.0,0,32,3,0,35.2,30.574859445646943,4.6251405543530595
INC9119,Variant 1,High,Bug,Email,6,2,0.0,0,12,21,0,4.266666666666667,4.521904159266654,0.2552374925999876
INC9120,Variant 3,High,Incident,Email,8,5,1.0,0,40,15,0,6.95,6.5744842233384,0.37551577666159996
INC9121,Variant 4,Low,Service Request,Website,7,3,1.0,0,21,3,0,18.883333333333333,23.938254635642146,5.054921302308813
INC9123,Variant 1,High,Feature Request,Website,6,3,0.0,0,18,22,1,4.933333333333334,4.810758311595808,0.12257502173752588
INC9124,Variant 1,Medium,Bug,Phone,6,3,0.0,0,18,17,0,8.916666666666666,9.133300052194539,0.2166333855278726
INC9125,Variant 1,Low,Performance Issue,Website,6,3,0.0,0,18,20,0,20.483333333333334,20.376952150627126,0.10638118270620822
INC9126,Variant 1,High,Maintenance,App,6,2,0.0,0,12,20,0,4.533333333333333,4.868786509940676,0.3354531766073432
INC9127,Variant 6,Medium,Maintenance,Website,10,6,2.0,0,60,9,0,15.116666666666667,15.111097246272244,0.005569420394422764
INC9128,Variant 3,Low,Feature Request,Email,8,4,1.0,0,32,15,0,24.783333333333335,27.59878280423279,2.8154494708994555
INC9129,Variant 3,Medium,Performance Issue,Email,8,3,1.0,0,24,9,1,12.833333333333334,13.820841059403572,0.9875077260702376
INC9130,Variant 3,Low,Feature Request,Email,8,5,1.0,0,40,11,0,28.883333333333333,27.91538371058863,0.9679496227447011
INC9131,Variant 3,High,Performance Issue,Website,8,4,1.0,0,32,17,0,6.383333333333334,6.4652908165908185,0.08195748325748475
INC9132,Variant 3,Medium,Feature Request,App,8,4,1.0,0,32,8,0,14.316666666666666,13.29313406084656,1.0235326058201064
INC9133,Variant 11,Medium,Bug,Website,6,4,0.0,0,24,19,0,9.983333333333333,9.021344696044698,0.9619886372886342
INC9134,Variant 4,Medium,Bug,Email,7,4,1.0,0,28,11,0,11.35,12.738197066359568,1.3881970663595684
INC9135,Variant 8,Medium,Bug,Website,10,3,0.0,0,30,8,0,18.866666666666667,18.30230494027577,0.5643617263908958
INC9136,Variant 1,Low,Performance Issue,Email,6,3,0.0,0,18,8,0,21.033333333333335,18.396878685033293,2.6364546483000417
INC9137,Variant 1,High,Performance Issue,Website,6,3,0.0,0,18,21,1,5.9,5.016639770723106,0.8833602292768941
INC9138,Variant 3,Medium,Performance Issue,Website,8,4,1.0,0,32,15,0,12.633333333333333,13.10808321134289,0.4747498780095576
INC9139,Variant 3,High,Service Request,Website,8,4,1.0,0,32,15,0,6.05,6.2666692916651305,0.21666929166513071
INC9140,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,1,1,8.966666666666667,9.357631536364876,0.3909648696982089
INC9141,Variant 1,Medium,Service Request,Website,6,2,0.0,0,12,23,0,8.133333333333333,9.50937551921571,1.376042185882378
INC9142,Variant 1,Low,Bug,Website,6,3,0.0,0,18,16,1,17.8,19.459257297178098,1.6592572971780974
INC9143,Variant 1,Medium,Bug,Email,6,3,0.0,0,18,23,0,7.316666666666666,9.132840825718915,1.8161741590522489
INC9145,Variant 3,Low,Performance Issue,Email,8,5,1.0,0,40,12,0,30.616666666666667,26.252170170570185,4.364496496096482
INC9146,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,15,1,6.866666666666666,9.074930146242655,2.2082634795759892
INC9147,Variant 5,Medium,Performance Issue,Website,12,5,1.0,1,60,8,0,21.85,20.212552799823644,1.6374472001763571
INC9148,Variant 4,Low,Feature Request,Website,7,4,1.0,0,28,21,1,21.733333333333334,22.65520846560847,0.9218751322751366
INC9149,Variant 4,High,Bug,App,7,4,1.0,0,28,15,1,7.35,6.078611406957239,1.2713885930427606
INC9150,Variant 1,Medium,Feature Request,Email,6,3,0.0,0,18,16,0,9.066666666666666,9.254862925415464,0.18819625874879797
