Case ID,Priority,Issue Type,Report Channel,Variant,Step_count,Reassignment_count,Escalation_count,Has_Bounce,Workload_Index,Open_Hour,Is_Weekend,SLA_Violation,SLA_Risk_Probability,Risk_Level
INC8412,High,Service Request,Email,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC8413,High,Incident,Website,Variant 3,8,5,1.0,0,40,7,1,0,0.6566519446579022,Orta
INC8414,Low,Feature Request,Website,Variant 1,6,2,0.0,0,12,21,1,0,0.0,Dusuk
INC8415,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,5,0,0,0.0,Dusuk
INC8416,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC8417,Medium,Maintenance,App,Variant 3,8,4,1.0,0,32,8,0,0,0.0019374195212224158,Dusuk
INC8418,High,Bug,Email,Variant 7,15,8,3.0,0,120,1,1,1,0.9963373540913121,Yuksek
INC8419,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC8420,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,4,0,0,0.006328665413065858,Dusuk
INC8421,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,6,0,0,0.0,Dusuk
INC8422,Low,Maintenance,Website,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC8423,Low,Incident,Website,Variant 3,8,5,1.0,0,40,20,0,0,0.0,Dusuk
INC8424,Medium,Maintenance,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC8426,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC8427,Low,Incident,Website,Variant 8,10,3,0.0,0,30,10,0,0,0.0645020814874095,Dusuk
INC8428,Low,Bug,Website,Variant 4,7,6,1.0,0,42,17,0,0,0.00988569257341248,Dusuk
INC8429,Low,Bug,App,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC8430,Low,Feature Request,Website,Variant 2,4,2,0.0,1,8,0,0,0,0.0,Dusuk
INC8431,Medium,Technical Issue,Website,Variant 2,4,2,0.0,1,8,13,1,0,0.0,Dusuk
INC8432,High,Maintenance,Email,Variant 3,8,3,1.0,0,24,19,1,0,0.24538989245130494,Dusuk
INC8433,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,6,1,0,0.0,Dusuk
INC8434,Low,Bug,Website,Variant 1,6,2,0.0,0,12,6,0,0,0.0,Dusuk
INC8435,Medium,Feature Request,Website,Variant 4,7,4,1.0,0,28,0,0,0,0.0,Dusuk
INC8436,High,Service Request,Website,Variant 1,6,2,0.0,0,12,20,1,0,0.0,Dusuk
INC8437,Low,Performance Issue,App,Variant 3,8,5,1.0,0,40,12,1,0,0.0,Dusuk
INC8438,Medium,Technical Issue,App,Variant 3,8,4,1.0,0,32,9,1,0,0.0,Dusuk
INC8439,Medium,Maintenance,Email,Variant 1,6,3,0.0,0,18,2,1,0,0.0,Dusuk
INC8440,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC8441,High,Performance Issue,Phone,Variant 4,7,4,1.0,0,28,16,0,0,0.07098486819786216,Dusuk
INC8442,Medium,Technical Issue,Website,Variant 3,8,5,1.0,0,40,4,0,0,0.0,Dusuk
INC8443,High,Technical Issue,Phone,Variant 1,6,3,0.0,0,18,8,0,0,0.0,Dusuk
INC8444,High,Feature Request,Website,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC8445,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,15,0,0,0.0,Dusuk
INC8446,Medium,Service Request,Email,Variant 3,8,3,1.0,0,24,19,0,0,0.0019374195212224158,Dusuk
INC8449,Low,Bug,Website,Variant 2,4,3,0.0,1,12,16,0,0,0.0,Dusuk
INC8450,High,Service Request,Phone,Variant 3,8,5,1.0,0,40,3,0,0,0.23856549610926134,Dusuk
INC8451,High,Feature Request,Email,Variant 3,8,6,1.0,0,48,7,0,0,0.49759949569965767,Orta
INC8452,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,20,0,0,0.004388739205999133,Dusuk
INC8453,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,3,0,0,0.0,Dusuk
INC8454,Low,Bug,Website,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC8455,Medium,Feature Request,Phone,Variant 8,10,3,0.0,0,30,0,0,0,0.05489800595924483,Dusuk
INC8456,Medium,Performance Issue,Email,Variant 4,7,3,1.0,0,21,15,1,0,0.04301485628600179,Dusuk
INC8457,Medium,Incident,Website,Variant 3,8,3,1.0,0,24,20,0,0,0.014327645464637339,Dusuk
INC8458,Low,Feature Request,Website,Variant 1,6,2,0.0,0,12,7,1,0,0.0,Dusuk
INC8459,High,Incident,Website,Variant 4,7,4,1.0,0,28,12,0,0,0.0336703158304121,Dusuk
INC8460,Low,Feature Request,Website,Variant 1,6,2,0.0,0,12,19,0,0,0.0,Dusuk
INC8461,Medium,Incident,App,Variant 9,10,4,1.0,0,40,18,0,0,0.024507423286007482,Dusuk
INC8462,High,Performance Issue,Website,Variant 2,4,2,0.0,1,8,20,0,0,0.0,Dusuk
INC8463,Medium,Incident,Website,Variant 1,6,2,0.0,0,12,21,0,0,0.0,Dusuk
INC8464,High,Incident,Website,Variant 1,6,2,0.0,0,12,5,0,0,0.0,Dusuk
INC8465,Low,Performance Issue,Website,Variant 1,6,2,0.0,0,12,15,1,0,0.0,Dusuk
INC8466,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,18,1,0,0.009220864191934169,Dusuk
INC8467,High,Maintenance,Website,Variant 3,8,4,1.0,0,32,5,0,0,0.653080570581605,Orta
INC8468,Medium,Incident,Email,Variant 1,6,2,0.0,0,12,15,0,0,0.0,Dusuk
INC8469,Low,Performance Issue,Email,Variant 3,8,3,1.0,0,24,0,0,0,0.005648108342871854,Dusuk
INC8470,Low,Performance Issue,Email,Variant 1,6,2,0.0,0,12,14,1,0,0.0,Dusuk
INC8471,Medium,Incident,Website,Variant 10,6,4,1.0,1,24,22,0,0,0.0,Dusuk
INC8472,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC8473,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,20,0,0,0.002693620026089119,Dusuk
INC8475,Medium,Service Request,Website,Variant 10,6,4,1.0,1,24,3,0,0,0.0,Dusuk
INC8476,Medium,Bug,Email,Variant 8,10,2,0.0,0,20,9,0,0,0.05102348915600834,Dusuk
INC8477,Medium,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,20,0,0,0.011309797874525698,Dusuk
INC8478,Medium,Incident,Email,Variant 11,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC8479,Low,Service Request,Website,Variant 1,6,2,0.0,0,12,21,0,0,0.0,Dusuk
INC8480,High,Bug,Website,Variant 1,6,3,0.0,0,18,19,0,0,0.0,Dusuk
INC8481,Low,Feature Request,Email,Variant 1,6,2,0.0,0,12,0,0,0,0.0,Dusuk
INC8482,Low,Incident,Email,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC8483,Low,Service Request,Website,Variant 3,8,5,1.0,0,40,22,0,0,0.007169575304624614,Dusuk
INC8484,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,13,0,0,0.0019374195212224158,Dusuk
INC8485,Medium,Bug,Website,Variant 7,15,8,3.0,0,120,14,0,0,0.07238642672327947,Dusuk
INC8486,High,Performance Issue,Website,Variant 8,10,2,0.0,0,20,23,0,1,0.7213075357807659,Yuksek
INC8487,Medium,Feature Request,Email,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC8488,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,22,0,0,0.0,Dusuk
INC8489,High,Bug,Website,Variant 12,6,2,0.0,0,12,15,1,0,0.0,Dusuk
INC8490,Low,Technical Issue,Website,Variant 3,8,3,1.0,0,24,15,1,0,0.04377459354522423,Dusuk
INC8492,Medium,Technical Issue,Website,Variant 1,6,2,0.0,0,12,20,0,0,0.0,Dusuk
INC8493,Medium,Incident,Website,Variant 4,7,4,1.0,0,28,19,1,0,0.0,Dusuk
INC8494,High,Bug,Website,Variant 7,15,8,3.0,0,120,6,0,1,0.9970768873951102,Yuksek
INC8495,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,6,1,0,0.0,Dusuk
INC8496,High,Technical Issue,Email,Variant 3,8,4,1.0,0,32,5,0,0,0.44383406808553644,Orta
INC8497,High,Feature Request,Website,Variant 3,8,4,1.0,0,32,13,1,0,0.18846196725690725,Dusuk
INC8498,High,Bug,Email,Variant 7,15,8,3.0,0,120,5,0,1,0.9925928964252552,Yuksek
INC8499,Medium,Service Request,Email,Variant 8,10,3,0.0,0,30,13,0,0,0.059507775938205706,Dusuk
INC8500,Medium,Bug,Email,Variant 7,15,7,3.0,0,105,18,1,0,0.651722784422241,Orta
INC8501,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,2,0,0,0.0,Dusuk
INC8502,Medium,Service Request,Website,Variant 5,12,4,1.0,1,48,0,0,0,0.05995624492128351,Dusuk
INC8503,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,17,0,0,0.0,Dusuk
INC8504,Medium,Incident,Email,Variant 3,8,5,1.0,0,40,17,0,0,0.0019374195212224158,Dusuk
INC8505,Low,Service Request,Email,Variant 2,4,3,0.0,1,12,21,1,0,0.0,Dusuk
INC8506,Medium,Bug,Email,Variant 1,6,3,0.0,0,18,12,1,0,0.0,Dusuk
INC8507,Low,Service Request,Website,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC8508,High,Feature Request,Email,Variant 4,7,4,1.0,0,28,15,0,0,0.04073674222697901,Dusuk
INC8509,Medium,Bug,Website,Variant 5,12,5,1.0,1,60,13,0,0,0.004948549062519727,Dusuk
INC8510,Medium,Performance Issue,Website,Variant 4,7,5,1.0,0,35,7,1,0,0.00639079091539723,Dusuk
INC8511,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,0,0,0,0.0,Dusuk
INC8512,Low,Service Request,Email,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC8513,Low,Technical Issue,Email,Variant 2,4,2,0.0,1,8,9,1,0,0.0,Dusuk
INC8514,Low,Service Request,Email,Variant 3,8,5,1.0,0,40,21,1,0,0.0028996658405159165,Dusuk
INC8515,Medium,Performance Issue,Email,Variant 3,8,6,1.0,0,48,0,0,0,0.007365999094367819,Dusuk
INC8516,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,5,0,0,0.0019374195212224158,Dusuk
INC8517,Medium,Feature Request,Website,Variant 3,8,5,1.0,0,40,4,0,0,0.0019374195212224158,Dusuk
INC8518,Low,Performance Issue,Email,Variant 3,8,5,1.0,0,40,18,0,0,0.0,Dusuk
INC8519,Low,Feature Request,Website,Variant 3,8,3,1.0,0,24,2,0,0,0.0023785730180243946,Dusuk
INC8520,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,13,1,0,0.0,Dusuk
INC8521,Medium,Service Request,App,Variant 9,10,4,1.0,0,40,18,0,0,0.04548362930220337,Dusuk
INC8522,Low,Performance Issue,Email,Variant 3,8,3,1.0,0,24,23,1,0,0.011138385780494033,Dusuk
INC8523,High,Technical Issue,Email,Variant 3,8,4,1.0,0,32,19,0,0,0.2612323665411092,Dusuk
INC8524,Low,Bug,Website,Variant 13,11,6,1.0,0,66,14,0,0,0.15944042374383882,Dusuk
INC8525,Medium,Service Request,Website,Variant 3,8,3,1.0,0,24,3,0,0,0.0019374195212224158,Dusuk
INC8526,Medium,Feature Request,Website,Variant 4,7,5,1.0,0,35,5,1,0,0.0,Dusuk
INC8527,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,1,1,0,0.0,Dusuk
INC8528,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,10,0,0,0.0,Dusuk
INC8529,Medium,Performance Issue,App,Variant 3,8,4,1.0,0,32,22,0,0,0.034935361616352745,Dusuk
INC8530,High,Performance Issue,Website,Variant 3,8,6,1.0,0,48,17,1,0,0.34513176499211,Dusuk
INC8531,Medium,Service Request,App,Variant 9,10,4,1.0,0,40,4,0,0,0.04044601441576928,Dusuk
INC8532,Medium,Performance Issue,Email,Variant 3,8,6,1.0,0,48,5,0,0,0.0,Dusuk
INC8533,Medium,Incident,Email,Variant 5,12,4,1.0,1,48,2,0,0,0.061703656490643806,Dusuk
INC8534,Low,Service Request,Email,Variant 1,6,2,0.0,0,12,16,0,0,0.0,Dusuk
INC8535,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,0,0,0,0.005689174466978638,Dusuk
INC8536,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,16,1,0,0.5977335971136962,Orta
INC8537,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,17,1,0,0.0,Dusuk
INC8538,Medium,Incident,Website,Variant 3,8,4,1.0,0,32,12,0,0,0.006006635648580091,Dusuk
INC8539,Low,Service Request,Website,Variant 1,6,2,0.0,0,12,13,1,0,0.0,Dusuk
INC8540,High,Feature Request,Website,Variant 3,8,5,1.0,0,40,13,0,0,0.04684463115078824,Dusuk
INC8541,High,Feature Request,Email,Variant 1,6,3,0.0,0,18,12,0,0,0.0,Dusuk
INC8542,Medium,Incident,Email,Variant 6,10,7,2.0,0,70,20,0,0,0.013518958132869392,Dusuk
INC8543,Low,Feature Request,Website,Variant 3,8,3,1.0,0,24,4,1,0,0.01650012165781833,Dusuk
INC8544,Low,Performance Issue,Email,Variant 4,7,4,1.0,0,28,20,0,0,0.004616048994974874,Dusuk
INC8545,Low,Feature Request,Website,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC8546,Medium,Incident,Website,Variant 3,8,3,1.0,0,24,16,0,0,0.003402773459407859,Dusuk
INC8547,Low,Bug,Website,Variant 2,4,3,0.0,1,12,3,0,0,0.0,Dusuk
INC8548,Low,Maintenance,Website,Variant 3,8,4,1.0,0,32,1,0,0,0.024239577956397994,Dusuk
INC8549,Medium,Performance Issue,Website,Variant 2,4,2,0.0,1,8,14,1,0,0.0,Dusuk
INC8550,Medium,Performance Issue,Phone,Variant 3,8,3,1.0,0,24,20,0,0,0.02063207166936576,Dusuk
INC8551,High,Bug,Website,Variant 6,10,5,2.0,0,50,6,0,0,0.8297163536186791,Yuksek
INC8552,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,10,0,0,0.0,Dusuk
INC8553,Medium,Performance Issue,Website,Variant 5,12,5,1.0,1,60,17,1,0,0.045550930984084914,Dusuk
INC8554,High,Incident,Email,Variant 3,8,4,1.0,0,32,23,0,0,0.2530909052928079,Dusuk
INC8555,Medium,Bug,Website,Variant 4,7,4,1.0,0,28,20,0,0,0.005643573055042496,Dusuk
INC8556,Medium,Feature Request,Website,Variant 4,7,5,1.0,0,35,3,0,0,0.0,Dusuk
INC8557,Medium,Bug,Email,Variant 2,4,2,0.0,1,8,21,1,0,0.0,Dusuk
INC8558,High,Technical Issue,Email,Variant 9,10,4,1.0,0,40,21,0,1,0.9052508109449652,Yuksek
INC8559,Low,Maintenance,Website,Variant 3,8,5,1.0,0,40,6,0,0,0.0015404569751598363,Dusuk
INC8560,Medium,Technical Issue,Website,Variant 1,6,3,0.0,0,18,0,1,0,0.0,Dusuk
INC8561,High,Performance Issue,Email,Variant 1,6,3,0.0,0,18,4,0,0,0.0,Dusuk
INC8562,Low,Service Request,Website,Variant 4,7,4,1.0,0,28,12,1,0,0.0028009421728076083,Dusuk
INC8563,Low,Feature Request,Email,Variant 3,8,5,1.0,0,40,3,0,0,0.008573720285839288,Dusuk
INC8564,Medium,Maintenance,Website,Variant 10,6,3,1.0,1,18,18,0,0,0.0,Dusuk
INC8565,Medium,Feature Request,Email,Variant 3,8,5,1.0,0,40,15,0,0,0.0019374195212224158,Dusuk
INC8566,High,Bug,Email,Variant 7,15,7,3.0,0,105,0,1,1,0.9858103579419977,Yuksek
INC8567,Low,Incident,Website,Variant 4,7,5,1.0,0,35,4,0,0,0.0,Dusuk
INC8568,High,Bug,Website,Variant 7,15,8,3.0,0,120,4,1,0,0.9571947993963547,Yuksek
INC8569,Medium,Bug,App,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC8571,Medium,Technical Issue,Email,Variant 1,6,3,0.0,0,18,21,0,0,0.0,Dusuk
INC8572,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC8573,Low,Bug,Website,Variant 11,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC8574,Medium,Bug,Website,Variant 1,6,2,0.0,0,12,23,0,0,0.0,Dusuk
INC8575,Low,Technical Issue,Website,Variant 3,8,4,1.0,0,32,1,0,0,0.007485575472009365,Dusuk
INC8576,Medium,Feature Request,Website,Variant 4,7,5,1.0,0,35,4,0,0,0.0,Dusuk
INC8577,Medium,Incident,Email,Variant 3,8,5,1.0,0,40,9,0,0,0.0019374195212224158,Dusuk
INC8578,Low,Service Request,Website,Variant 3,8,5,1.0,0,40,15,0,0,0.0044453686200378074,Dusuk
INC8579,Low,Performance Issue,Website,Variant 3,8,4,1.0,0,32,9,0,0,0.0,Dusuk
INC8580,Medium,Bug,Website,Variant 5,12,5,1.0,1,60,3,0,0,0.01170978030333506,Dusuk
INC8581,High,Incident,Website,Variant 3,8,4,1.0,0,32,15,0,0,0.28601404422491195,Dusuk
INC8582,Medium,Incident,Email,Variant 9,10,4,1.0,0,40,14,0,0,0.03484293893515053,Dusuk
INC8583,Medium,Service Request,Website,Variant 4,7,6,1.0,0,42,7,1,0,0.007622273736474621,Dusuk
INC8584,Medium,Feature Request,Email,Variant 3,8,4,1.0,0,32,17,0,0,0.0019374195212224158,Dusuk
INC8585,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,12,1,0,0.0,Dusuk
INC8586,Medium,Technical Issue,Email,Variant 1,6,2,0.0,0,12,3,1,0,0.0,Dusuk
INC8587,Low,Incident,Website,Variant 3,8,4,1.0,0,32,23,0,0,0.055314548436180486,Dusuk
INC8588,High,Performance Issue,Email,Variant 3,8,4,1.0,0,32,21,0,0,0.06320649344262758,Dusuk
INC8589,Low,Performance Issue,App,Variant 3,8,5,1.0,0,40,18,1,0,0.0032453767595914994,Dusuk
INC8590,Low,Bug,Website,Variant 1,6,3,0.0,0,18,16,1,0,0.0,Dusuk
INC8591,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,6,1,0,0.0,Dusuk
INC8592,High,Performance Issue,Email,Variant 2,4,3,0.0,1,12,0,0,0,0.0,Dusuk
INC8593,Low,Technical Issue,Email,Variant 1,6,3,0.0,0,18,20,0,0,0.0,Dusuk
INC8594,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,21,1,0,0.0,Dusuk
INC8595,Medium,Performance Issue,Email,Variant 3,8,4,1.0,0,32,10,0,0,0.0019374195212224158,Dusuk
INC8596,Medium,Performance Issue,Website,Variant 3,8,3,1.0,0,24,22,1,0,0.007454019207862522,Dusuk
INC8597,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,7,1,0,0.0,Dusuk
INC8598,Medium,Incident,Website,Variant 1,6,3,0.0,0,18,17,0,0,0.0,Dusuk
INC8599,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,18,1,0,0.0,Dusuk
INC8600,Low,Feature Request,Email,Variant 3,8,4,1.0,0,32,7,1,0,0.003202156921484789,Dusuk
INC8601,Medium,Bug,Email,Variant 1,6,2,0.0,0,12,16,0,0,0.0,Dusuk
INC8602,Low,Incident,Website,Variant 1,6,2,0.0,0,12,9,1,0,0.0,Dusuk
INC8603,Medium,Incident,Email,Variant 1,6,3,0.0,0,18,2,1,0,0.0,Dusuk
INC8604,Medium,Feature Request,Email,Variant 8,10,3,0.0,0,30,21,0,0,0.014745780653458765,Dusuk
INC8605,Low,Feature Request,Website,Variant 3,8,4,1.0,0,32,11,1,0,0.0028009421728076083,Dusuk
INC8606,Medium,Feature Request,Email,Variant 6,10,5,2.0,0,50,15,0,0,0.04047065924844847,Dusuk
INC8607,Medium,Performance Issue,Email,Variant 1,6,3,0.0,0,18,11,0,0,0.0,Dusuk
INC8608,High,Service Request,Website,Variant 1,6,3,0.0,0,18,15,0,0,0.0,Dusuk
INC8609,Low,Maintenance,Email,Variant 1,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC8610,Medium,Performance Issue,Email,Variant 1,6,2,0.0,0,12,2,0,0,0.0,Dusuk
INC8611,Medium,Feature Request,Email,Variant 1,6,3,0.0,0,18,14,0,0,0.0,Dusuk
INC8612,High,Performance Issue,Website,Variant 3,8,5,1.0,0,40,14,0,0,0.11638579326231682,Dusuk
INC8613,Medium,Performance Issue,Email,Variant 3,8,5,1.0,0,40,14,1,0,0.0,Dusuk
INC8614,Medium,Bug,App,Variant 5,12,5,1.0,1,60,15,0,0,0.025063723917972312,Dusuk
INC8615,Low,Performance Issue,Phone,Variant 3,8,3,1.0,0,24,16,1,0,0.008014849555281669,Dusuk
INC8616,Low,Incident,Website,Variant 4,7,4,1.0,0,28,2,0,0,0.0,Dusuk
INC8617,Low,Bug,Website,Variant 9,10,4,1.0,0,40,11,0,0,0.07400573473908229,Dusuk
INC8618,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC8619,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,23,0,0,0.0019374195212224158,Dusuk
INC8620,Medium,Feature Request,Email,Variant 2,4,3,0.0,1,12,16,0,0,0.0,Dusuk
INC8621,Medium,Performance Issue,Website,Variant 3,8,4,1.0,0,32,4,1,0,0.0,Dusuk
INC8622,High,Bug,App,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
INC8623,Medium,Incident,Website,Variant 10,6,4,1.0,1,24,8,0,0,0.0,Dusuk
INC8624,Medium,Technical Issue,Website,Variant 1,6,3,0.0,0,18,23,1,0,0.0,Dusuk
INC8625,Low,Service Request,Website,Variant 3,8,4,1.0,0,32,16,0,0,0.0023100196463654217,Dusuk
INC8626,Medium,Technical Issue,Email,Variant 1,6,2,0.0,0,12,13,0,0,0.0,Dusuk
INC8627,High,Incident,Website,Variant 8,10,2,0.0,0,20,5,0,1,0.9266643350188211,Yuksek
INC8628,Medium,Bug,Email,Variant 6,10,8,2.0,0,80,11,0,0,0.031838367075049834,Dusuk
INC8629,Low,Performance Issue,Website,Variant 6,10,6,2.0,0,60,11,0,0,0.009128954702369628,Dusuk
INC8630,Low,Incident,Website,Variant 3,8,4,1.0,0,32,6,0,0,0.00493163325224394,Dusuk
INC8631,Low,Service Request,Website,Variant 1,6,3,0.0,0,18,18,0,0,0.0,Dusuk
INC8632,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,0,1,0,0.0,Dusuk
INC8633,High,Feature Request,Email,Variant 3,8,4,1.0,0,32,9,1,0,0.10472243136455735,Dusuk
INC8634,Low,Bug,Email,Variant 1,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC8635,Medium,Feature Request,Website,Variant 3,8,4,1.0,0,32,1,0,0,0.006382788141260223,Dusuk
INC8636,Medium,Service Request,Website,Variant 1,6,2,0.0,0,12,3,0,0,0.0,Dusuk
INC8637,Medium,Maintenance,Email,Variant 3,8,4,1.0,0,32,15,0,0,0.01155006926370564,Dusuk
INC8638,High,Feature Request,Email,Variant 3,8,5,1.0,0,40,18,1,0,0.08929288750357837,Dusuk
INC8640,Low,Performance Issue,Email,Variant 1,6,3,0.0,0,18,11,1,0,0.0,Dusuk
INC8641,High,Maintenance,Website,Variant 5,12,5,1.0,1,60,6,1,1,0.9220256179768391,Yuksek
INC8642,Low,Incident,Website,Variant 3,8,6,1.0,0,48,15,0,0,0.01077218070838994,Dusuk
INC8643,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,22,1,0,0.0,Dusuk
INC8644,High,Bug,Website,Variant 5,12,4,1.0,1,48,9,0,1,0.9877453359597018,Yuksek
INC8645,Medium,Technical Issue,Email,Variant 1,6,2,0.0,0,12,7,0,0,0.0,Dusuk
INC8646,Low,Performance Issue,Website,Variant 2,4,2,0.0,1,8,7,1,0,0.0,Dusuk
INC8647,Medium,Performance Issue,Email,Variant 5,12,6,1.0,1,72,1,0,0,0.06033407225677665,Dusuk
INC8648,Low,Performance Issue,Website,Variant 3,8,5,1.0,0,40,15,0,0,0.0,Dusuk
INC8649,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,10,0,0,0.0,Dusuk
INC8650,High,Incident,Website,Variant 3,8,5,1.0,0,40,19,1,0,0.11321676467546749,Dusuk
INC8651,Medium,Incident,Website,Variant 3,8,3,1.0,0,24,12,0,0,0.003402773459407859,Dusuk
INC8652,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,9,0,0,0.005303965933637234,Dusuk
INC8653,Medium,Performance Issue,Phone,Variant 3,8,3,1.0,0,24,1,0,0,0.0019374195212224158,Dusuk
INC8654,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,20,0,0,0.002693620026089119,Dusuk
INC8655,High,Bug,Email,Variant 7,15,8,3.0,0,120,8,0,1,0.9947095026439853,Yuksek
INC8656,Medium,Performance Issue,Website,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC8657,Low,Performance Issue,Email,Variant 3,8,4,1.0,0,32,20,1,0,0.006259892394909257,Dusuk
INC8658,Medium,Performance Issue,Website,Variant 3,8,5,1.0,0,40,19,0,0,0.003379340447348188,Dusuk
INC8659,High,Performance Issue,Website,Variant 3,8,4,1.0,0,32,14,1,1,0.6089217811554367,Orta
INC8660,Medium,Incident,Email,Variant 3,8,4,1.0,0,32,5,1,0,0.014976784023507377,Dusuk
INC8661,Medium,Technical Issue,Website,Variant 3,8,4,1.0,0,32,9,0,0,0.0013972335773362492,Dusuk
INC8662,High,Performance Issue,App,Variant 4,7,5,1.0,0,35,4,0,0,0.27248315843555554,Dusuk
INC8663,High,Service Request,Email,Variant 4,7,4,1.0,0,28,22,1,0,0.08084707384062745,Dusuk
INC8664,Medium,Feature Request,Website,Variant 11,6,3,0.0,0,18,16,0,0,0.0,Dusuk
INC8665,Low,Feature Request,Website,Variant 6,10,6,2.0,0,60,5,0,0,0.03117474210648592,Dusuk
INC8666,Medium,Feature Request,Website,Variant 1,6,3,0.0,0,18,13,0,0,0.0,Dusuk
INC8667,High,Feature Request,Website,Variant 4,7,4,1.0,0,28,9,0,0,0.014076203964318166,Dusuk
INC8669,Medium,Service Request,Website,Variant 3,8,4,1.0,0,32,8,1,0,0.016142929485713515,Dusuk
INC8670,Medium,Bug,App,Variant 1,6,3,0.0,0,18,1,0,0,0.0,Dusuk
INC8671,Medium,Incident,Website,Variant 3,8,5,1.0,0,40,0,0,0,0.0019374195212224158,Dusuk
INC8672,Medium,Service Request,Website,Variant 3,8,6,1.0,0,48,4,0,0,0.0,Dusuk
INC8673,Medium,Performance Issue,Phone,Variant 3,8,5,1.0,0,40,0,1,0,0.0,Dusuk
INC8674,Medium,Maintenance,Website,Variant 3,8,4,1.0,0,32,18,0,0,0.0019374195212224158,Dusuk
INC8675,Low,Maintenance,Website,Variant 1,6,2,0.0,0,12,11,1,0,0.0,Dusuk
INC8676,Low,Technical Issue,Email,Variant 3,8,5,1.0,0,40,20,1,0,0.0026110321549120625,Dusuk
INC8677,Medium,Bug,Website,Variant 1,6,3,0.0,0,18,7,0,0,0.0,Dusuk
INC8678,Low,Maintenance,Website,Variant 3,8,4,1.0,0,32,20,1,0,0.0028009421728076083,Dusuk
INC8679,Low,Feature Request,Email,Variant 1,6,3,0.0,0,18,22,0,0,0.0,Dusuk
